BuildingType,PrimaryPropertyType,CouncilDistrictCode,Neighborhood,Latitude,Longitude,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),SiteEnergyUse(kBtu),TotalGHGEmissions,number_of_activities,ratio_parking,ratio_building,ratio_dominant_use,building_age,supericie_by_building,superficie_by_activity
NonResidential,Large Office,7,DOWNTOWN,47.60454,-122.33072,1.0,76,14.484477744522486,319400,1632820,18.347439288572215,6.7828267751648825,2,0.16360860968538382,0.8363913903146162,0.8610387148989356,31,21484.473684210527,976110.0
NonResidential,Large Office,7,DOWNTOWN,47.61418,-122.33485,1.0,19,12.857134012453482,89778,293737,16.580488453700212,4.706823839714591,3,0.2340925387533734,0.7659074612466266,0.814679999478508,35,15459.842105263158,127838.33333333333
NonResidential,Medical Office,7,DOWNTOWN,47.6129,-122.33684,1.0,18,12.80472781149734,28870,335064,16.9112923085455,6.36695143169646,3,0.079327570383641,0.920672429616359,0.7737611764770536,91,18614.666666666668,121311.33333333333
NonResidential,Retail Store,7,DOWNTOWN,47.61203,-122.33486,1.0,4,11.276189960136552,0,78920,15.932207722213303,4.699115798830619,1,0.0,1.0,1.0,87,19730.0,78920.0
NonResidential,Other,7,DOWNTOWN,47.61289,-122.33531,1.0,0,13.762096068062965,0,947987,17.655198541709687,5.781514823196553,4,0.0,1.0,0.5925017959107034,17,947987.0,236996.75
NonResidential,Mixed Use Property,3,EAST,47.61505,-122.32,1.0,4,10.924498595180687,0,55520,15.120313438487436,5.016484818885147,5,0.0,1.0,0.30835734870317005,108,13880.0,11104.0
NonResidential,Large Office,7,DOWNTOWN,47.61036,-122.34037,1.0,10,11.79808936949684,0,132998,15.143960608305976,4.896346147694128,2,0.0,1.0,1.039541947999218,108,13299.8,66499.0
NonResidential,Retail Store,7,DOWNTOWN,47.60956,-122.33715,1.0,3,11.328016563885933,0,83118,14.708795269151985,3.325755186495297,1,0.0,1.0,0.5413989749512741,76,27706.0,83118.0
NonResidential,Retail Store,7,DOWNTOWN,47.60925,-122.33734,1.0,3,11.258742641058852,0,77555,15.869917008102016,3.996364153861897,1,0.0,1.0,0.9485268519115466,92,25851.666666666668,77555.0
NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.60765,-122.34097,1.0,6,10.843846311743983,0,51218,14.87543104691306,3.0017143452315387,2,0.0,1.0,0.8768987465344215,107,8536.333333333334,25609.0
NonResidential,Large Office,7,DOWNTOWN,47.60765,-122.3348,1.0,29,13.100489887351245,0,489182,17.409490917766664,6.05535442041903,4,0.0,1.0,0.7593288387553099,46,16868.344827586207,122295.5
NonResidential,Large Office,7,DOWNTOWN,47.60769,-122.33544,1.0,27,12.285673717235362,13320,203251,16.60336380725475,6.46103058062267,3,0.061504079493561,0.938495920506439,0.843159979868034,87,7527.814814814815,72190.33333333333
NonResidential,Large Office,7,DOWNTOWN,47.60741,-122.33565,1.0,13,12.150427791562722,0,189175,16.76186433431489,4.888166296449158,2,0.0,1.0,0.802114444297608,95,14551.923076923076,94587.5
NonResidential,Large Office,7,DOWNTOWN,47.60582,-122.33464,1.0,13,12.590664753697691,74481,219322,16.653075713256705,4.779375562179788,2,0.2535066013621372,0.7464933986378628,0.4951991640657175,18,16870.923076923078,146901.5
NonResidential,Large Office,7,DOWNTOWN,47.60576,-122.33922,1.0,7,11.71469010730879,0,122356,15.338316039781317,3.7328963395307104,3,0.0,1.0,0.7841217431102684,106,17479.428571428572,40785.333333333336
NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.60366,-122.33328,1.0,3,10.864713408404029,0,52298,14.492861189918692,2.6188546222977394,1,0.0,1.0,0.9608398026693181,95,17432.666666666668,52298.0
NonResidential,Large Office,7,DOWNTOWN,47.60304,-122.33362,1.0,17,11.666847547242485,0,116640,15.726321221358651,5.130253681500782,4,0.0,1.0,0.7034722222222223,105,6861.176470588235,29160.0
NonResidential,Large Office,3,DOWNTOWN,47.60573,-122.33028,1.0,42,14.037897823366375,201121,1047934,17.45258900988149,5.578899292509511,5,0.16101853000868657,0.8389814699913134,0.7875529900604857,35,24950.809523809523,249811.0
NonResidential,Medical Office,3,EAST,47.60663,-122.32157,1.0,5,12.145998809503395,99314,89025,15.958348640845736,4.493232532747227,2,0.5273151073330536,0.4726848926669463,0.4347108140109059,28,17805.0,94169.5
NonResidential,University,3,CENTRAL,47.6094,-122.31506,1.0,2,11.004131110113317,0,60122,13.445213973583632,2.231089091288976,2,0.0,1.0,1.0,100,30061.0,30061.0
NonResidential,Small- and Mid-Sized Office,2,DOWNTOWN,47.5981,-122.33369,1.0,6,11.461632170582678,13700,81300,15.214898818595323,3.447762850809476,2,0.14421052631578948,0.8557894736842105,0.8892736842105263,106,13550.0,47500.0
NonResidential,Large Office,7,DOWNTOWN,47.6029,-122.32927,1.0,9,12.323219923579956,0,224857,16.541563794211402,5.967863213855655,1,0.0,1.0,0.911659410202929,45,24984.11111111111,224857.0
NonResidential,Large Office,2,DOWNTOWN,47.59878,-122.33088,1.0,8,13.008659261632127,124788,321473,16.4232355449732,4.549551762225079,2,0.27963008194755984,0.7203699180524402,0.7695048413372444,18,40184.125,223130.5
NonResidential,Other,2,GREATER DUWAMISH,47.59273,-122.33455,1.0,2,10.976645271731769,0,58492,14.28202215967277,3.9427461780709865,1,0.0,1.0,1.0001367708404567,77,29246.0,58492.0
NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,47.58958,-122.33369,1.0,6,11.04083966952017,0,62370,15.286381563683575,3.4127965175055075,2,0.0,1.0,0.7932178932178933,109,10395.0,31185.0
NonResidential,Warehouse,2,GREATER DUWAMISH,47.58454,-122.3269,1.0,1,11.202261316126524,0,73296,14.672635721835109,4.2983732496766285,2,0.0,1.0,1.0614494651822746,56,73296.0,36648.0
Nonresidential COS,Other,2,GREATER DUWAMISH,47.5829,-122.32417,1.0,4,11.50410669366201,0,99122,16.487534745422145,5.189896617593616,2,0.0,1.0,0.5047920744133492,72,24780.5,49561.0
NonResidential,Other,2,GREATER DUWAMISH,47.58251,-122.32528,1.0,1,11.099423144829517,0,66133,15.663179156371427,4.499142781342561,3,0.0,1.0,0.9191628990065475,31,66133.0,22044.333333333332
NonResidential,Warehouse,2,GREATER DUWAMISH,47.57613,-122.33864,1.0,2,11.658479297571969,0,115668,15.078136371166348,4.711600129603938,4,0.0,1.0,0.8796901476640039,64,57834.0,28917.0
NonResidential,Other,2,GREATER DUWAMISH,47.56301,-122.32564,1.0,1,11.861368620515416,0,141686,15.713600772025572,3.839882327650464,1,0.0,1.0,1.0764013381703204,46,141686.0,141686.0
NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,47.55695,-122.33176,1.0,1,11.446892494365791,0,93610,15.645841010085842,5.0257209315142966,2,0.0,1.0,1.0819143253925863,66,93610.0,46805.0
NonResidential,Large Office,2,GREATER DUWAMISH,47.55238,-122.32762,1.0,2,11.958815688852697,0,156188,15.738861727329107,4.109561528026961,2,0.0,1.0,0.9086293441237483,43,78094.0,78094.0
NonResidential,Warehouse,2,GREATER DUWAMISH,47.54923,-122.32446,1.0,1,11.658064230636468,0,115620,14.484291400825406,2.6108048166633746,1,0.0,1.0,0.4921293893790002,50,115620.0,115620.0
NonResidential,Large Office,2,GREATER DUWAMISH,47.54699,-122.32882,1.0,5,12.380647608125297,0,238148,16.192799145753227,4.319086834900007,2,0.0,1.0,1.0297798007961436,41,47629.6,119074.0
NonResidential,Distribution Center,2,GREATER DUWAMISH,47.54326,-122.33134,1.0,1,11.180497041106037,0,71718,11.930018024171606,0.058268908123975824,1,0.0,1.0,1.0,47,71718.0,71718.0
NonResidential,Warehouse,1,GREATER DUWAMISH,47.53628,-122.3329,1.0,1,10.923236992778513,0,55450,15.284696948198569,4.880070924075139,2,0.0,1.0,0.6168800721370604,47,55450.0,27725.0
NonResidential,Distribution Center,1,GREATER DUWAMISH,47.52549,-122.33064,1.0,1,10.912904262399767,0,54880,14.832043650055589,4.494573764646065,1,0.0,1.0,1.0021865889212829,37,54880.0,54880.0
NonResidential,Retail Store,1,DELRIDGE,47.52222,-122.36892,1.0,1,11.5376180775606,0,102500,15.804134488125518,5.0660700009843564,2,0.0,1.0,0.9704487804878049,24,102500.0,51250.0
NonResidential,Other,4,NORTHEAST,47.66478,-122.29804,1.0,6,12.797735123090641,272900,88498,16.003304472729702,4.786824853794342,4,0.7551231606151667,0.24487683938483334,0.6438469499001102,14,14749.666666666666,90349.5
NonResidential,Supermarket / Grocery Store,2,GREATER DUWAMISH,47.57903,-122.29982,1.0,1,10.835356314373602,0,50785,15.82224819901278,5.275202259041985,1,0.0,1.0,0.5391749532342227,53,50785.0,50785.0
NonResidential,Other,5,North,47.70911,-122.32529,1.0,5,12.622329314716536,19820,283435,16.22039408322032,4.596532992592428,4,0.06535753738602826,0.9346424626139718,1.061245486471781,16,56687.0,75813.75
NonResidential,Distribution Center,2,GREATER DUWAMISH,47.56613,-122.33838,1.0,1,12.927768409494535,0,411584,16.529647464103434,6.1211541946709325,3,0.0,1.0,0.6998522780283004,30,411584.0,137194.66666666666
NonResidential,Mixed Use Property,7,DOWNTOWN,47.59937,-122.33116,1.0,4,11.20258870195364,0,73320,13.947581916507573,3.3727979071404572,3,0.0,1.0,0.3721085651936716,114,18330.0,24440.0
NonResidential,Large Office,7,MAGNOLIA / QUEEN ANNE,47.6252,-122.36737,1.0,4,12.399523705666871,100176,142510,16.085983428512332,4.21227573505378,2,0.4127803004705669,0.5872196995294331,0.6142958390677665,8,35627.5,121343.0
NonResidential,Small- and Mid-Sized Office,2,DOWNTOWN,47.5992,-122.33223,1.0,6,11.469600340231855,15840,79920,15.500541446530546,4.310127759130018,1,0.16541353383458646,0.8345864661654135,1.0,116,13320.0,95760.0
NonResidential,Warehouse,2,GREATER DUWAMISH,47.56733,-122.3352,1.0,1,12.097445689749577,0,179413,15.056647057385598,3.1830413718589847,1,0.0,1.0,0.9926092312151293,70,179413.0,179413.0
NonResidential,Warehouse,2,GREATER DUWAMISH,47.57513,-122.33739,0.0,1,11.086563531149078,0,65288,13.314587718541596,1.4398351280479205,4,0.0,1.0,0.9190050238941306,99,65288.0,16322.0
NonResidential,Warehouse,1,Delridge,47.5725,-122.3571,1.0,1,12.047264469720858,0,170632,13.30841961824257,1.4350845252893227,2,0.0,1.0,0.9658563458202447,50,170632.0,85316.0
NonResidential,Large Office,7,MAGNOLIA / QUEEN ANNE,47.63264,-122.34171,1.0,10,12.851894962842739,0,381511,16.250020704110128,4.664570529269539,2,0.0,1.0,0.5767409065531531,22,38151.1,190755.5
NonResidential,Large Office,3,DOWNTOWN,47.60214,-122.32726,1.0,17,12.931841892907373,138098,275166,16.42786751256815,4.5541926312232235,2,0.33416411785202677,0.6658358821479732,0.7150247783499167,7,16186.235294117647,206632.0
NonResidential,Retail Store,4,NORTHEAST,47.66246,-122.29898,1.0,2,11.448952117425303,0,93803,15.511756885125891,4.704200709451046,4,0.0,1.0,0.9122522733814483,60,46901.5,23450.75
NonResidential,Warehouse,2,GREATER DUWAMISH,47.51304,-122.28394,1.0,2,11.719939634354555,0,123000,14.915545500846477,3.041661205442391,2,0.0,1.0,0.9145040650406504,50,61500.0,61500.0
NonResidential,Medical Office,3,EAST,47.6056366,-122.3214798,1.0,5,12.5249989922211,112980,162150,16.112209159512837,4.238444906195857,1,0.4106422418493076,0.5893577581506924,0.6460509577290735,13,32430.0,275130.0
NonResidential,Warehouse,2,GREATER DUWAMISH,47.51168,-122.28285,1.0,1,11.009538770301235,0,60448,13.866436297311745,3.3046864812813115,2,0.0,1.0,0.871856802541027,38,60448.0,30224.0
NonResidential,Hospital,3,EAST,47.608951,-122.322402,7.0,14,14.384210672459284,0,1765970,19.490943049329484,9.41793648581912,2,0.0,1.0,0.9282909675702306,22,126140.71428571429,882985.0
NonResidential,Other,7,MAGNOLIA / QUEEN ANNE,47.61915,-122.35871,3.0,4,11.04452055708819,0,62600,16.226711641801803,6.00645167691623,1,0.0,1.0,3.4376517571884984,88,15650.0,62600.0
NonResidential,Mixed Use Property,3,EAST,47.60453796,-122.3203278,1.0,4,11.256897086320242,21612,55800,14.792101153044142,3.0373539482448106,3,0.27918152224461323,0.7208184777553868,0.3410323980778174,12,13950.0,25804.0
NonResidential,Medical Office,3,EAST,47.60796711,-122.3195445,1.0,5,12.57563074409978,159157,130262,16.359580998368315,4.894101477840304,2,0.5499189756028457,0.4500810243971543,0.5049772129680498,26,26052.4,144709.5
NonResidential,Other,5,NORTH,47.6993,-122.32378,1.0,5,11.410516145800502,0,90266,15.866029533086712,3.992311836656949,1,0.0,1.0,0.969933308222365,29,18053.2,90266.0
NonResidential,Warehouse,6,Ballard,47.6582,-122.36434,1.0,4,11.377472226783008,6458,80874,13.968745568694512,2.673458756332591,1,0.07394769385792149,0.9260523061420785,1.0,12,20218.5,87332.0
NonResidential,Hotel,3,EAST,47.61210727,-122.3205972,1.0,6,11.922017321800741,50017,100528,16.411514312673024,6.117568423903708,2,0.33223952970872495,0.667760470291275,0.667760470291275,13,16754.666666666668,75272.5
NonResidential,Other,7,MAGNOLIA / QUEEN ANNE,47.62147,-122.34817,1.0,5,11.861594446545649,0,141718,16.764422361227584,5.832556736723042,2,0.0,1.0,0.9469298183716959,17,28343.6,70859.0
NonResidential,Hotel,7,MAGNOLIA / QUEEN ANNE,47.62562,-122.35121,1.0,5,11.624967608751767,21273,90583,16.060941425344893,5.6311042491582155,4,0.19018201973966528,0.8098179802603347,0.8224860534973537,8,18116.6,27964.0
NonResidential,Warehouse,3,EAST,47.61818,-122.31728,1.0,4,11.796810337173625,0,132828,13.895919006438797,2.0228711901914416,1,0.0,1.0,1.0,28,33207.0,132828.0
NonResidential,Warehouse,1,DELRIDGE,47.53935,-122.34402,1.0,1,11.161948542146133,0,70400,16.45190355568312,5.6490094488089095,2,0.0,1.0,0.82453125,46,70400.0,35200.0
NonResidential,Retail Store,5,NORTHWEST,47.71417,-122.34256,1.0,1,11.53106003516571,0,101830,16.186969075311747,5.68738205328842,1,0.0,1.0,1.2841696945890209,21,101830.0,101830.0
NonResidential,University,3,CENTRAL,47.5997,-122.30364,2.0,4,11.643953727376633,0,114000,15.840374470360045,4.697840520829399,1,0.0,1.0,1.0,42,28500.0,114000.0
SPS-District K-12,Other,2,GREATER DUWAMISH,47.5805,-122.33032,1.0,3,12.730987547629143,0,338063,16.844480392801106,5.558718166217954,9,0.0,1.0,0.5343175680272612,14,112687.66666666667,37562.555555555555
NonResidential,Warehouse,1,SOUTHWEST,47.57311,-122.3601,1.0,1,11.934034237066413,0,152365,13.882935300579573,2.570319527636131,2,0.0,1.0,0.9798378892790339,51,152365.0,76182.5
NonResidential,Medical Office,3,CENTRAL,47.60705,-122.30966,1.0,6,12.679028163661792,0,320946,17.05306320017179,5.2462342866778116,2,0.0,1.0,0.7364447601777246,106,53491.0,160473.0
NonResidential,Retail Store,2,GREATER DUWAMISH,47.54862,-122.32272,1.0,1,11.214222889234982,0,74178,15.50231331888223,4.903940555425293,1,0.0,1.0,1.0,58,74178.0,74178.0
NonResidential,Warehouse,5,NORTH,47.70799,-122.30185,1.0,4,11.294271818928872,0,80360,13.438660876433485,2.7893229212309465,1,0.0,1.0,1.0,29,20090.0,80360.0
SPS-District K-12,K-12 School,1,SOUTHWEST,47.5795,-122.38723,1.0,1,11.021624652135246,0,61183,14.70122836454789,4.559545007961816,1,0.0,1.0,1.0292891816354217,66,61183.0,61183.0
NonResidential,Supermarket / Grocery Store,3,EAST,47.61318,-122.32122,1.0,3,11.688474137476755,0,119190,16.12581894935914,5.58724865840025,1,0.0,1.0,0.38828760802080714,20,39730.0,119190.0
NonResidential,Other,2,GREATER DUWAMISH,47.59394,-122.32452,1.0,2,10.85622592538133,0,51856,14.477483391367462,2.6034301519721073,2,0.0,1.0,0.9276265041653811,8,25928.0,25928.0
NonResidential,Mixed Use Property,2,GREATER DUWAMISH,47.58718,-122.33467,1.0,3,11.09949874719137,12586,53552,15.771512258452287,3.8977212207172864,4,0.19029907163809007,0.80970092836191,0.3937826967855091,95,17850.666666666668,16534.5
NonResidential,Large Office,4,NORTHEAST,47.66181,-122.31231,1.0,3,11.643462378614423,48510,65434,16.699203618484432,4.857717187671543,1,0.42573544899248755,0.5742645510075125,0.5742645510075125,56,21811.333333333332,113944.0
NonResidential,Worship Facility,4,NORTHEAST,47.67738,-122.28996,1.0,2,10.008748063193622,0,22220,13.56493904115629,3.457577715098263,1,0.0,1.0,1.0,59,11110.0,22220.0
SPS-District K-12,K-12 School,5,NORTHEAST,47.69054,-122.29705,1.0,1,10.752184433837039,0,46732,14.662216564669206,4.489534842389167,1,0.0,1.0,1.0903877428742617,61,46732.0,46732.0
NonResidential,Mixed Use Property,2,GREATER DUWAMISH,47.54437,-122.30863,1.0,1,10.707728780601661,0,44700,14.529817777453566,3.4183822064162563,3,0.0,1.0,0.5313422818791946,54,44700.0,14900.0
NonResidential,Warehouse,2,GREATER DUWAMISH,47.54137,-122.33051,1.0,1,10.694215061434937,0,44100,14.29726757907127,2.4239173781615704,1,0.0,1.0,0.9070294784580499,40,44100.0,44100.0
NonResidential,Distribution Center,2,GREATER DUWAMISH,47.54113,-122.32633,1.0,1,10.232791299678729,0,27800,14.017786895511163,3.194173212227829,1,0.0,1.0,1.0,51,27800.0,27800.0
NonResidential,Warehouse,2,GREATER DUWAMISH,47.55436,-122.33631,1.0,1,10.743760797986367,0,46340,14.757080657083883,2.8831233291713367,1,0.0,1.0,1.0,15,46340.0,46340.0
Campus,Other,2,GREATER DUWAMISH,47.54134,-122.30529,3.0,1,10.034515814942532,0,22800,14.613962127606978,4.620058798481842,1,0.0,1.0,1.0,22,22800.0,22800.0
NonResidential,Small- and Mid-Sized Office,3,CENTRAL,47.60191,-122.31438,1.0,3,10.55737401914277,0,38460,14.483705632893441,3.58407433974781,1,0.0,1.0,1.0,106,12820.0,38460.0
NonResidential,Worship Facility,6,NORTHWEST,47.68576,-122.35481,1.0,2,9.9533247873833,0,21022,13.759200093337284,3.7805466426397603,1,0.0,1.0,1.0,94,10511.0,21022.0
SPS-District K-12,K-12 School,1,SOUTHWEST,47.5773,-122.4074,1.0,2,10.849123471604749,0,51489,14.50065965142752,4.259293869291585,1,0.0,1.0,1.0,62,25744.5,51489.0
NonResidential,Distribution Center,2,GREATER DUWAMISH,47.51127,-122.281,1.0,1,10.778977123006351,0,48001,14.578020891448537,4.4596818792394854,1,0.0,1.0,1.0,49,48001.0,48001.0
NonResidential,Warehouse,2,GREATER DUWAMISH,47.51399,-122.27946,1.0,1,10.180361426271306,0,26380,13.140446880794599,1.275362800412609,2,0.0,1.0,0.8953752843062927,37,26380.0,13190.0
NonResidential,Warehouse,2,GREATER DUWAMISH,47.51018,-122.28192,1.0,1,10.528114963964265,0,37351,14.755307540443043,4.34432476748987,2,0.0,1.0,0.7911702497925089,47,37351.0,18675.5
NonResidential,Warehouse,2,GREATER DUWAMISH,47.51127,-122.281,1.0,1,10.32137518064285,0,30375,12.753808683551418,0.8796267475025636,1,0.0,1.0,1.0,35,30375.0,30375.0
NonResidential,Warehouse,2,GREATER DUWAMISH,47.51104,-122.28245,1.0,1,10.309085985089528,0,30004,12.819341584058034,0.9439058989071284,2,0.0,1.0,0.8092254366084523,37,30004.0,15002.0
NonResidential,Other,4,NORTHEAST,47.68541,-122.27097,1.0,3,10.595909470156478,0,39971,16.20977260221021,6.030853515336354,4,0.0,1.0,0.9052813289634986,88,13323.666666666666,9992.75
NonResidential,Worship Facility,6,BALLARD,47.68164,-122.3753,1.0,2,10.421953911398072,0,33589,13.141844752124033,3.0878555624297968,1,0.0,1.0,1.0,102,16794.5,33589.0
NonResidential,Small- and Mid-Sized Office,6,BALLARD,47.66587,-122.38476,1.0,3,10.680516217076775,0,43500,14.985089180671633,3.120159851929043,1,0.0,1.0,0.9998850574712643,37,14500.0,43500.0
NonResidential,Small- and Mid-Sized Office,6,BALLARD,47.67528,-122.40836,1.0,2,10.257378625098244,0,28492,14.455414583867764,3.6317798620733637,1,0.0,1.0,1.0,38,14246.0,28492.0
NonResidential,Small- and Mid-Sized Office,6,BALLARD,47.6744,-122.40735,1.0,3,10.0134624057447,0,22325,14.152922263860285,2.2793164660546914,6,0.0,1.0,0.8062709966405375,53,7441.666666666667,3720.8333333333335
NonResidential,Restaurant,6,BALLARD,47.67398,-122.40765,1.0,3,10.030956857781932,0,22719,14.121905693764722,2.248128907197987,2,0.0,1.0,1.0,39,7573.0,11359.5
NonResidential,Laboratory,7,DOWNTOWN,47.61597,-122.33086,1.0,2,10.705220043509515,22000,22588,15.796731175229885,3.9229629454664803,1,0.49340629765856286,0.5065937023414372,1.547501569929129,70,11294.0,44588.0
SPS-District K-12,K-12 School,3,CENTRAL,47.60842,-122.30093,1.0,2,10.527472204361002,0,37327,14.492262251577715,4.263524590592881,1,0.0,1.0,1.3096953947544672,91,18663.5,37327.0
NonResidential,Retail Store,3,DOWNTOWN,47.59692,-122.31543,1.0,2,11.901888492978886,0,147545,15.73052988946798,5.1343267664388055,1,0.0,1.0,1.0,99,73772.5,147545.0
Nonresidential COS,Other,4,NORTH,47.68339,-122.31947,1.0,2,9.974039208487072,0,21462,13.923812904690678,2.050270164379556,2,0.0,1.0,1.2010996179293636,93,10731.0,10731.0
SPS-District K-12,K-12 School,6,NORTHWEST,47.68636,-122.3423,1.0,2,10.770630056143553,0,47602,14.626259646666893,4.4259238957110645,1,0.0,1.0,0.9677324482164615,86,23801.0,47602.0
NonResidential,Other,6,NORTHWEST,47.67713,-122.35398,1.0,2,10.24252791726305,0,28072,14.124848686111003,4.150724895658208,1,0.0,1.0,0.8490666856654318,99,14036.0,28072.0
NonResidential,Restaurant,7,DOWNTOWN,47.61468,-122.34925,1.0,2,10.34238743673053,0,31020,15.418939854768539,5.335613151291733,1,0.0,1.0,1.0,61,15510.0,31020.0
